EmpID,MarriedID,MaritalStatusID,GenderID,EmpStatusID,DeptID,PerfScoreID,FromDiversityJobFairID,PayRate,Termd,PositionID,Position,State,Zip,DOB,Sex,MaritalDesc,CitizenDesc,HispanicLatino,RaceDesc,DateofHire,DateofTermination,TermReason,EmploymentStatus,Department,ManagerName,ManagerID,RecruitmentSource,PerformanceScore,EngagementSurvey,EmpSatisfaction,SpecialProjectsCount,LastPerformanceReview_Date,DaysLateLast30,Original DS,LastName_Employee,FirstName_Employee
9042161475,1,1,1,5,5,3,0,29.0,0,20,ProductionTechnicianII,MA,Unknown,1979-03-10 00:00:00,M ,Married,USCitizen,No,White,2012-02-04 00:00:00,Unknown,moremoney,VoluntarilyTerminated,Production       ,BrannonMiller,12.0,MBTAads,FullyMeets,2.04,3,0,Unknown,Unknown,New,Taylor,Holly
9031681474,0,0,1,5,5,3,0,26.0,1,20,ProductionTechnicianII,MA,Unknown,1985-06-29 00:00:00,M ,Single,EligibleNonCitizen,No,White,Unknown,2014-04-09 00:00:00,unhappy,VoluntarilyTerminated,Production       ,BrannonMiller,12.0,MBTAads,FullyMeets,1.3,3,0,Unknown,Unknown,New,Blackburn,Hadassah
9012891473,0,0,0,5,5,3,0,25.0,0,20,ProductionTechnicianII,MA,Unknown,1969-09-08 00:00:00,F,Single,EligibleNonCitizen,No,White,2014-07-07 00:00:00,2016-01-05 00:00:00,Anotherposition,VoluntarilyTerminated,Production       ,BrannonMiller,12.0,MBTAads,FullyMeets,5.0,3,0,Unknown,Unknown,New,Hall,Shaylee
9032071472,0,0,1,1,5,1,0,29.0,1,20,ProductionTechnicianII,MA,Unknown,1964-10-12 00:00:00,M ,Single,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,BrannonMiller,12.0,MBTAads,PIP,5.0,3,0,Unknown,Unknown,New,Nelson,Richard
9054881471,1,1,1,1,5,4,0,29.0,1,20,ProductionTechnicianII,MA,Unknown,1981-08-31 00:00:00,M ,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,BrannonMiller,12.0,ProfessionalSociety,Exceeds,4.35,3,0,Unknown,Unknown,New,Davila,Leyla
9075001470,1,1,1,5,5,4,0,29.0,1,20,ProductionTechnicianII,MA,Unknown,1985-03-15 00:00:00,M ,Married,USCitizen,No,White,2011-10-01 00:00:00,2012-02-07 00:00:00,unhappy,VoluntarilyTerminated,Production       ,BrannonMiller,12.0,WordofMouth,Exceeds,1.3,3,0,Unknown,Unknown,New,Calhoun,Kolten
9022571469,1,1,1,5,5,4,0,28.0,1,20,ProductionTechnicianII,MA,Unknown,1989-07-18 00:00:00,M ,Married,USCitizen,No,White,2011-05-07 00:00:00,Unknown,unhappy,VoluntarilyTerminated,Production       ,AmyDunn,11.0,WordofMouth,Exceeds,1.3,3,0,Unknown,Unknown,New,Frederick,Aurora
9032131468,1,1,0,5,5,2,0,23.0,1,20,ProductionTechnicianII,MA,Unknown,1986-12-10 00:00:00,F,Married,USCitizen,No,Twoormoreraces,2011-05-07 00:00:00,Unknown,Anotherposition,VoluntarilyTerminated,Production       ,AmyDunn,11.0,VendorReferral,NeedsImprovement,1.3,5,0,Unknown,Unknown,New,Nunez,Caylee
9011401467,1,1,0,5,5,3,0,23.0,1,20,ProductionTechnicianII,MA,Unknown,1976-09-22 00:00:00,F,Married,USCitizen,No,Twoormoreraces,Unknown,2013-01-04 00:00:00,unhappy,VoluntarilyTerminated,Production       ,AmyDunn,11.0,VendorReferral,FullyMeets,1.03,4,0,Unknown,Unknown,New,Sharp,Tamia
9031511466,1,1,0,5,5,3,0,23.0,1,20,ProductionTechnicianII,MA,Unknown,1981-10-01 00:00:00,F,Married,USCitizen,No,Twoormoreraces,Unknown,Unknown,hours,VoluntarilyTerminated,Production       ,AmyDunn,11.0,SearchEngine-GoogleBingYahoo,FullyMeets,1.03,4,0,Unknown,Unknown,New,Gamble,Jaliyah
9088391465,0,0,0,5,5,3,0,29.0,0,20,ProductionTechnicianII,MA,Unknown,1980-03-02 00:00:00,F,Single,USCitizen,No,Twoormoreraces,2012-05-03 00:00:00,Unknown,unhappy,VoluntarilyTerminated,Production       ,AmyDunn,11.0,SearchEngine-GoogleBingYahoo,FullyMeets,4.76,4,0,Unknown,Unknown,New,Savage,Xander
9018361464,0,0,0,5,5,3,0,29.0,1,19,ProductionTechnicianI,MA,Unknown,1987-05-24 00:00:00,F,Single,USCitizen,No,White,2011-10-01 00:00:00,Unknown,hours,VoluntarilyTerminated,Production       ,AmyDunn,11.0,EmployeeReferral,FullyMeets,4.51,4,0,Unknown,Unknown,New,Crosby,Marc
9008241463,0,0,1,5,5,3,0,25.0,1,19,ProductionTechnicianI,MA,Unknown,1975-04-03 00:00:00,M ,Single,USCitizen,No,White,Unknown,2013-01-04 00:00:00,Anotherposition,VoluntarilyTerminated,Production       ,AmyDunn,11.0,EmployeeReferral,FullyMeets,4.51,4,0,Unknown,Unknown,New,Zimmerman,Marques
9040451462,0,0,0,5,5,3,1,15.0,0,19,ProductionTechnicianI,MA,Unknown,1975-03-10 00:00:00,F,Single,USCitizen,No,White,Unknown,2016-01-05 00:00:00,returntoschool,VoluntarilyTerminated,Production       ,WebsterButler,39.0,Newspager/Magazine,FullyMeets,4.51,5,0,Unknown,Unknown,New,Pugh,Paulina
9018491461,0,0,0,5,5,3,1,15.0,0,19,ProductionTechnicianI,MA,Unknown,1973-01-12 00:00:00,F,Single,USCitizen,No,Twoormoreraces,Unknown,2015-01-09 00:00:00,returntoschool,VoluntarilyTerminated,Production       ,WebsterButler,39.0,DiversityJobFair,FullyMeets,2.52,5,0,Unknown,Unknown,New,Trujillo,Susan
9057851460,1,1,0,5,5,2,1,24.0,1,19,ProductionTechnicianI,MA,Unknown,1988-03-17 00:00:00,F,Married,USCitizen,No,Asian,2011-10-01 00:00:00,Unknown,careerchange,VoluntarilyTerminated,Production       ,WebsterButler,39.0,SearchEngine-GoogleBingYahoo,NeedsImprovement,2.52,5,0,Unknown,Unknown,New,Bruce,Leonidas
9049801459,1,1,1,1,5,2,1,24.0,1,19,ProductionTechnicianI,MA,Unknown,1989-05-02 00:00:00,M ,Married,USCitizen,No,Asian,Unknown,Unknown,N/A-stillemployed,Active,Production       ,WebsterButler,39.0,SearchEngine-GoogleBingYahoo,NeedsImprovement,3.54,5,0,Unknown,Unknown,New,Bryan,Cristofer
9093751458,0,0,1,1,5,3,0,18.0,1,19,ProductionTechnicianI,MA,Unknown,1973-02-14 00:00:00,M ,Single,USCitizen,Yes,BlackorAfricanAmerican,2011-07-11 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,WebsterButler,39.0,DiversityJobFair,FullyMeets,3.54,5,0,Unknown,Unknown,New,Rivas,Amiya
9019631457,0,0,1,5,5,3,0,18.0,1,19,ProductionTechnicianI,MA,Unknown,1973-12-08 00:00:00,M ,Single,USCitizen,Yes,BlackorAfricanAmerican,Unknown,2015-04-06 00:00:00,moremoney,VoluntarilyTerminated,Production       ,WebsterButler,39.0,DiversityJobFair,FullyMeets,3.54,5,0,Unknown,Unknown,New,Dickerson,Gunnar
9045171456,0,0,1,5,5,4,0,19.75,1,19,ProductionTechnicianI,MA,Unknown,1952-08-18 00:00:00,M ,Single,USCitizen,Yes,White,2012-09-01 00:00:00,Unknown,retiring,VoluntarilyTerminated,Production       ,WebsterButler,39.0,DiversityJobFair,Exceeds,3.54,4,0,Unknown,Unknown,New,Perkins,Deborah
9044771455,0,0,0,5,5,4,0,19.75,1,19,ProductionTechnicianI,MA,Unknown,1974-08-09 00:00:00,F,Single,USCitizen,No,BlackorAfricanAmerican,2012-02-04 00:00:00,Unknown,military,VoluntarilyTerminated,Production       ,WebsterButler,39.0,SearchEngine-GoogleBingYahoo,Exceeds,4.64,4,0,Unknown,Unknown,New,Short,Dayana
9082811454,1,1,0,5,5,3,1,20.0,1,19,ProductionTechnicianI,MA,Unknown,1955-04-14 00:00:00,F,Married,USCitizen,No,BlackorAfricanAmerican,2011-07-11 00:00:00,Unknown,military,VoluntarilyTerminated,Production       ,WebsterButler,39.0,SearchEngine-GoogleBingYahoo,FullyMeets,4.64,4,0,Unknown,Unknown,New,Merritt,Justine
9049931453,1,1,0,5,5,3,1,20.0,1,19,ProductionTechnicianI,MA,Unknown,1977-10-31 00:00:00,F,Married,USCitizen,No,White,Unknown,2015-08-06 00:00:00,unhappy,VoluntarilyTerminated,Production       ,WebsterButler,39.0,SearchEngine-GoogleBingYahoo,FullyMeets,3.13,4,0,Unknown,Unknown,New,Singleton,Kenneth
9062051452,1,1,1,5,5,3,1,23.5,0,19,ProductionTechnicianI,MA,Unknown,1983-08-24 00:00:00,M ,Married,USCitizen,No,White,2013-08-07 00:00:00,2014-11-01 00:00:00,Anotherposition,VoluntarilyTerminated,Production       ,WebsterButler,39.0,SearchEngine-GoogleBingYahoo,FullyMeets,3.13,3,0,Unknown,Unknown,New,Obrien,Brycen
9060511451,0,0,1,5,5,3,0,23.5,0,19,ProductionTechnicianI,MA,Unknown,1979-04-06 00:00:00,M ,Single,USCitizen,No,White,2013-08-07 00:00:00,2015-04-06 00:00:00,returntoschool,VoluntarilyTerminated,Production       ,WebsterButler,39.0,Billboard,FullyMeets,3.13,4,0,Unknown,Unknown,New,Dillon,Clark
9014691450,0,0,1,5,5,3,0,22.0,1,19,ProductionTechnicianI,MA,Unknown,1989-09-08 00:00:00,M ,Single,USCitizen,No,White,2011-11-07 00:00:00,2011-06-09 00:00:00,returntoschool,VoluntarilyTerminated,Production       ,nan,0.0,Billboard,FullyMeets,3.13,4,0,Unknown,Unknown,New,Beck,Jayleen
9000111449,0,0,1,5,5,3,0,20.0,0,19,ProductionTechnicianI,MA,Unknown,1985-04-06 00:00:00,M ,Single,USCitizen,No,White,2015-05-07 00:00:00,2015-12-12 00:00:00,relocationoutofarea,VoluntarilyTerminated,Production       ,nan,0.0,Newspager/Magazine,FullyMeets,3.8,3,0,Unknown,Unknown,New,Wilkerson,Carly
9069731448,0,2,1,3,5,3,0,19.0,0,19,ProductionTechnicianI,MA,Unknown,1982-10-07 00:00:00,M ,Divorced,USCitizen,No,White,2015-05-01 00:00:00,Unknown,N/A-stillemployed,LeaveofAbsence,Production       ,nan,0.0,Newspager/Magazine,FullyMeets,3.8,3,0,Unknown,Unknown,New,Roy,Beckham
9025681447,0,2,1,5,5,3,0,19.0,1,19,ProductionTechnicianI,MA,Unknown,1974-12-21 00:00:00,M ,Divorced,USCitizen,No,White,2009-05-01 00:00:00,Unknown,relocationoutofarea,VoluntarilyTerminated,Production       ,MichaelAlbert,22.0,Newspager/Magazine,FullyMeets,3.21,3,0,Unknown,Unknown,New,Mcdonald,Madelyn
9053141446,0,2,1,5,5,3,0,21.0,1,19,ProductionTechnicianI,MA,Unknown,1984-12-31 00:00:00,M ,Divorced,USCitizen,No,White,Unknown,2012-07-04 00:00:00,moremoney,VoluntarilyTerminated,Production       ,MichaelAlbert,22.0,Newspager/Magazine,FullyMeets,3.21,3,0,Unknown,Unknown,New,Nash,Brenden
9086031445,0,2,1,5,5,3,0,21.0,0,19,ProductionTechnicianI,MA,Unknown,1979-11-24 00:00:00,M ,Divorced,USCitizen,No,White,Unknown,2015-04-06 00:00:00,moremoney,VoluntarilyTerminated,Production       ,MichaelAlbert,22.0,WordofMouth,FullyMeets,3.8,5,0,Unknown,Unknown,New,Coleman,Genesis
9070261444,0,2,1,1,5,3,0,20.0,0,19,ProductionTechnicianI,MA,Unknown,1976-09-22 00:00:00,M ,Divorced,USCitizen,No,BlackorAfricanAmerican,Unknown,Unknown,N/A-stillemployed,Active,Production       ,MichaelAlbert,22.0,PayPerClick-Google,FullyMeets,3.8,5,0,Unknown,Unknown,New,Branch,Justice
9045501443,0,2,0,1,5,3,0,20.0,1,19,ProductionTechnicianI,MA,Unknown,1981-03-26 00:00:00,F,Divorced,USCitizen,No,BlackorAfricanAmerican,2011-05-07 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,MichaelAlbert,22.0,Monster.com,FullyMeets,3.18,3,0,Unknown,Unknown,New,Guerrero,Addisyn
9088391442,0,0,0,1,5,3,0,20.0,0,19,ProductionTechnicianI,MA,Unknown,1976-01-19 00:00:00,F,Single,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,MichaelAlbert,22.0,Monster.com,FullyMeets,3.18,4,0,Unknown,Unknown,New,Aguilar,Addisyn
9007401441,1,1,0,1,5,3,0,17.0,1,19,ProductionTechnicianI,MA,Unknown,1959-08-19 00:00:00,F,Married,USCitizen,No,White,2011-07-11 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,MichaelAlbert,22.0,InternetSearch,FullyMeets,3.07,4,0,Unknown,Unknown,New,Gallagher,Marcos
9066691440,1,1,1,1,5,3,0,17.0,0,19,ProductionTechnicianI,MA,Unknown,1977-03-23 00:00:00,M ,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,MichaelAlbert,22.0,InternetSearch,FullyMeets,3.07,4,0,Unknown,Unknown,New,Parker,Mareli
9055591439,1,1,1,1,5,3,0,17.0,0,19,ProductionTechnicianI,MA,Unknown,1990-10-01 00:00:00,M ,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,MichaelAlbert,22.0,WordofMouth,FullyMeets,3.07,4,0,Unknown,Unknown,New,Mitchell,Joshua
9051121438,1,1,1,1,5,3,0,19.0,1,19,ProductionTechnicianI,MA,Unknown,1983-09-02 00:00:00,M ,Married,USCitizen,No,White,2012-02-04 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,MichaelAlbert,22.0,WordofMouth,FullyMeets,4.2,4,0,Unknown,Unknown,New,Gaines,Case
9092901437,1,1,1,1,5,3,0,19.0,0,19,ProductionTechnicianI,MA,Unknown,1987-04-10 00:00:00,M ,Married,USCitizen,No,White,2016-06-07 00:00:00,Unknown,N/A-Hasnotstartedyet,Active,Production       ,MichaelAlbert,22.0,WordofMouth,FullyMeets,4.12,4,0,Unknown,Unknown,New,Reyes,Jacey
9097681436,1,1,0,2,5,3,0,19.75,0,19,ProductionTechnicianI,MA,Unknown,1951-01-02 00:00:00,F,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,FutureStart,Production       ,MichaelAlbert,22.0,SearchEngine-GoogleBingYahoo,FullyMeets,4.12,4,0,Unknown,Unknown,New,Middleton,Dean
9016351435,0,0,0,2,5,3,0,18.0,1,19,ProductionTechnicianI,MA,Unknown,1977-07-15 00:00:00,F,Single,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,FutureStart,Production       ,MichaelAlbert,22.0,SearchEngine-GoogleBingYahoo,FullyMeets,4.12,5,0,Unknown,Unknown,New,Bates,Marlene
9030471434,0,2,1,2,5,3,0,18.0,0,19,ProductionTechnicianI,MA,Unknown,1983-07-10 00:00:00,M ,Divorced,USCitizen,No,White,2011-05-07 00:00:00,Unknown,N/A-stillemployed,FutureStart,Production       ,MichaelAlbert,22.0,SearchEngine-GoogleBingYahoo,FullyMeets,4.12,5,0,Unknown,Unknown,New,Ray,Kyra
9094981433,0,2,1,1,5,3,0,18.0,1,19,ProductionTechnicianI,MA,Unknown,1987-01-31 00:00:00,M ,Divorced,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,MichaelAlbert,22.0,SearchEngine-GoogleBingYahoo,FullyMeets,5.0,5,0,Unknown,Unknown,New,Kennedy,Melanie
9066321432,0,0,1,1,5,3,0,18.0,0,19,ProductionTechnicianI,MA,Unknown,1982-08-25 00:00:00,M ,Single,USCitizen,No,White,2011-10-01 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,MichaelAlbert,22.0,SearchEngine-GoogleBingYahoo,FullyMeets,3.84,5,0,Unknown,Unknown,New,Mercer,Aleena
9038091431,0,2,1,1,5,4,0,14.0,1,19,ProductionTechnicianI,MA,Unknown,1987-03-18 00:00:00,M ,Divorced,USCitizen,No,White,2011-04-04 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,MichaelAlbert,22.0,InformationSession,Exceeds,3.84,5,0,Unknown,Unknown,New,White,Jake
9008441430,0,2,1,5,5,4,0,16.0,1,19,ProductionTechnicianI,MA,Unknown,1970-09-22 00:00:00,M ,Divorced,USCitizen,No,White,Unknown,Unknown,unhappy,VoluntarilyTerminated,Production       ,KissySullivan,20.0,InformationSession,Exceeds,1.05,4,0,Unknown,Unknown,New,Vaughan,Keagan
9070801429,0,2,0,5,5,3,0,19.0,1,19,ProductionTechnicianI,MA,Unknown,1984-10-15 00:00:00,F,Divorced,USCitizen,No,White,Unknown,2011-04-06 00:00:00,Anotherposition,VoluntarilyTerminated,Production       ,KissySullivan,20.0,Billboard,FullyMeets,5.0,5,0,Unknown,Unknown,New,Ibarra,Selah
9096751428,0,2,1,5,5,1,0,19.0,1,19,ProductionTechnicianI,MA,Unknown,1980-09-30 00:00:00,M ,Divorced,USCitizen,No,White,Unknown,2016-01-05 00:00:00,performance,VoluntarilyTerminated,Production       ,KissySullivan,20.0,SocialNetworks-FacebookTwitteretc,PIP,3.17,5,0,Unknown,Unknown,New,Cruz,Braylen
9036991427,0,0,1,4,5,1,0,19.0,0,19,ProductionTechnicianI,MA,Unknown,1987-01-07 00:00:00,M ,Single,EligibleNonCitizen,No,White,2013-07-01 00:00:00,2015-04-11 00:00:00,hours,TerminatedforCause,Production       ,KissySullivan,20.0,SocialNetworks-FacebookTwitteretc,PIP,3.09,4,0,Unknown,Unknown,New,Smith,Gabriel
9010271426,0,0,0,4,5,1,0,18.5,1,19,ProductionTechnicianI,MA,Unknown,1979-01-17 00:00:00,F,Single,USCitizen,No,BlackorAfricanAmerican,Unknown,Unknown,returntoschool,TerminatedforCause,Production       ,KissySullivan,20.0,Monster.com,PIP,3.09,3,0,Unknown,Unknown,New,Willis,Esther
9078641425,0,2,0,1,5,3,0,18.5,0,19,ProductionTechnicianI,MA,Unknown,1966-03-22 00:00:00,F,Divorced,USCitizen,No,Asian,Unknown,Unknown,N/A-stillemployed,Active,Production       ,KissySullivan,20.0,Monster.com,FullyMeets,3.09,3,0,Unknown,Unknown,New,Chang,Sydney
9047321424,0,2,0,1,5,3,0,18.5,0,19,ProductionTechnicianI,MA,Unknown,1974-10-09 00:00:00,F,Divorced,USCitizen,No,Asian,Unknown,Unknown,N/A-stillemployed,Active,Production       ,KissySullivan,20.0,Monster.com,FullyMeets,1.71,3,0,Unknown,Unknown,New,Morse,Will
9089211423,0,2,1,1,5,3,0,24.0,0,19,ProductionTechnicianI,MA,Unknown,1980-04-18 00:00:00,M ,Divorced,USCitizen,No,Asian,2013-08-07 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,KissySullivan,20.0,On-campusRecruiting,FullyMeets,1.71,3,0,Unknown,Unknown,New,Sexton,Yael
9020681422,1,1,1,3,5,3,0,24.0,1,19,ProductionTechnicianI,MA,Unknown,1991-09-05 00:00:00,M ,Married,USCitizen,No,Asian,2011-04-04 00:00:00,Unknown,military,LeaveofAbsence,Production       ,KissySullivan,20.0,On-campusRecruiting,FullyMeets,1.71,4,0,Unknown,Unknown,New,Ryan,Brendon
9081351421,1,1,1,5,5,3,0,24.0,1,19,ProductionTechnicianI,MA,Unknown,1979-08-12 00:00:00,M ,Married,USCitizen,No,Asian,2011-11-07 00:00:00,Unknown,performance,VoluntarilyTerminated,Production       ,KissySullivan,20.0,SearchEngine-GoogleBingYahoo,FullyMeets,1.71,3,0,Unknown,Unknown,New,Solis,Abbigail
9068891420,0,0,1,5,5,3,1,20.0,0,19,ProductionTechnicianI,MA,Unknown,1969-10-30 00:00:00,M ,Single,USCitizen,No,Asian,2013-11-11 00:00:00,2016-01-05 00:00:00,military,VoluntarilyTerminated,Production       ,KissySullivan,20.0,SearchEngine-GoogleBingYahoo,FullyMeets,1.71,3,0,Unknown,Unknown,New,Preston,Sincere
9035791419,0,0,0,5,5,3,1,20.0,1,19,ProductionTechnicianI,MA,Unknown,1974-02-21 00:00:00,F,Single,USCitizen,No,White,2012-02-04 00:00:00,Unknown,unhappy,VoluntarilyTerminated,Production       ,KissySullivan,20.0,SearchEngine-GoogleBingYahoo,FullyMeets,1.71,3,0,Unknown,Unknown,New,Pineda,Jorge
9010991418,0,3,0,3,5,3,1,22.0,1,19,ProductionTechnicianI,MA,Unknown,1969-10-02 00:00:00,F,Separated,USCitizen,No,White,2012-09-01 00:00:00,Unknown,relocationoutofarea,LeaveofAbsence,Production       ,KissySullivan,20.0,DiversityJobFair,FullyMeets,5.0,3,0,Unknown,Unknown,New,Underwood,Aspen
9087221417,0,0,1,3,5,3,1,22.0,1,19,ProductionTechnicianI,MA,Unknown,1983-07-30 00:00:00,M ,Single,USCitizen,No,Twoormoreraces,2011-10-01 00:00:00,Unknown,N/A-stillemployed,LeaveofAbsence,Production       ,KissySullivan,20.0,DiversityJobFair,FullyMeets,5.0,3,0,Unknown,Unknown,New,Hickman,Alyson
9022101416,0,0,1,5,5,3,1,24.5,0,19,ProductionTechnicianI,MA,Unknown,1965-02-02 00:00:00,M ,Single,USCitizen,Yes,Twoormoreraces,2013-11-11 00:00:00,Unknown,Anotherposition,VoluntarilyTerminated,Production       ,KissySullivan,20.0,DiversityJobFair,FullyMeets,2.81,3,0,Unknown,Unknown,New,Hancock,Mina
9066881415,0,0,1,1,5,3,1,24.5,1,19,ProductionTechnicianI,MA,Unknown,1985-01-07 00:00:00,M ,Single,USCitizen,Yes,White,2011-10-01 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,KetsiaLiebig,19.0,SocialNetworks-FacebookTwitteretc,FullyMeets,2.81,4,0,Unknown,Unknown,New,Simmons,Laila
9019331414,0,0,0,1,5,2,0,16.0,0,19,ProductionTechnicianI,MA,Unknown,1973-09-23 00:00:00,F,Single,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,KetsiaLiebig,19.0,EmployeeReferral,NeedsImprovement,3.73,4,0,Unknown,Unknown,New,Schmidt,Carsen
9095361413,1,1,0,3,5,2,0,16.0,0,19,ProductionTechnicianI,MA,Unknown,1977-04-08 00:00:00,F,Married,USCitizen,No,White,2014-12-05 00:00:00,Unknown,N/A-stillemployed,LeaveofAbsence,Production       ,KetsiaLiebig,19.0,EmployeeReferral,NeedsImprovement,2.72,3,0,Unknown,Unknown,New,Mckay,Bethany
9088611412,0,0,1,3,5,2,0,21.0,0,19,ProductionTechnicianI,MA,Unknown,1986-07-07 00:00:00,M ,Single,USCitizen,No,White,2014-06-01 00:00:00,Unknown,N/A-stillemployed,LeaveofAbsence,Production       ,KetsiaLiebig,19.0,SearchEngine-GoogleBingYahoo,NeedsImprovement,2.72,3,0,Unknown,Unknown,New,Robles,Eden
9078301411,0,0,1,3,5,3,0,21.0,0,19,ProductionTechnicianI,MA,Unknown,1977-11-10 00:00:00,M ,Single,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,LeaveofAbsence,Production       ,KetsiaLiebig,19.0,On-campusRecruiting,FullyMeets,2.55,4,0,Unknown,Unknown,New,Snow,Abel
9066721410,0,0,0,3,5,3,0,14.0,0,19,ProductionTechnicianI,MA,Unknown,1984-01-04 00:00:00,F,Single,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,LeaveofAbsence,Production       ,KetsiaLiebig,19.0,On-campusRecruiting,FullyMeets,2.55,4,0,Unknown,Unknown,New,Winters,Ashton
9034551409,0,0,1,1,5,3,0,17.0,0,19,ProductionTechnicianI,MA,Unknown,1992-06-18 00:00:00,M ,Single,USCitizen,No,White,2013-11-11 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,KetsiaLiebig,19.0,Glassdoor,FullyMeets,4.17,4,0,Unknown,Unknown,New,Melton,Josie
9018531408,0,0,1,1,5,3,0,23.0,0,19,ProductionTechnicianI,MA,Unknown,1986-06-10 00:00:00,M ,Single,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,KetsiaLiebig,19.0,Glassdoor,FullyMeets,4.17,4,0,Unknown,Unknown,New,Jimenez,Bruno
9072441407,0,0,0,1,5,3,0,23.0,0,19,ProductionTechnicianI,MA,Unknown,1982-11-15 00:00:00,F,Single,USCitizen,No,White,2014-12-05 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,KetsiaLiebig,19.0,Glassdoor,FullyMeets,4.17,4,0,Unknown,Unknown,New,Barr,Elijah
9047251406,0,0,0,1,5,3,0,21.0,0,19,ProductionTechnicianI,MA,Unknown,1988-05-31 00:00:00,F,Single,USCitizen,No,White,2011-03-10 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,KetsiaLiebig,19.0,Glassdoor,FullyMeets,1.13,4,0,Unknown,Unknown,New,Hanson,Oswaldo
9034571405,0,0,0,1,5,3,0,21.0,0,19,ProductionTechnicianI,MA,Unknown,1958-12-27 00:00:00,F,Single,Non-Citizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,KetsiaLiebig,19.0,Newspager/Magazine,FullyMeets,1.13,4,0,Unknown,Unknown,New,Roberson,Samara
9001551404,0,0,0,1,5,3,0,22.0,0,19,ProductionTechnicianI,MA,Unknown,1983-02-18 00:00:00,F,Single,Non-Citizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,KetsiaLiebig,19.0,Billboard,FullyMeets,2.39,4,0,Unknown,Unknown,New,Frazier,Luis
9076801403,0,2,0,1,5,3,0,22.0,1,19,ProductionTechnicianI,MA,Unknown,1986-06-03 00:00:00,F,Divorced,Non-Citizen,No,Asian,Unknown,Unknown,N/A-stillemployed,Active,Production       ,KetsiaLiebig,19.0,Billboard,FullyMeets,2.39,4,0,Unknown,Unknown,New,Hancock,Jaquan
9012741402,0,2,1,4,5,3,0,21.0,0,19,ProductionTechnicianI,MA,Unknown,1985-03-14 00:00:00,M ,Divorced,USCitizen,No,White,Unknown,Unknown,Anotherposition,TerminatedforCause,Production       ,KetsiaLiebig,19.0,Billboard,FullyMeets,2.39,4,0,Unknown,Unknown,New,George,Emanuel
9058541401,0,2,1,4,5,3,0,20.0,0,19,ProductionTechnicianI,MA,Unknown,1968-06-06 00:00:00,M ,Divorced,USCitizen,No,White,2016-04-07 00:00:00,Unknown,hours,TerminatedforCause,Production       ,KelleySpirea,18.0,EmployeeReferral,FullyMeets,2.79,4,0,Unknown,Unknown,New,Griffin,Lisa
9022861400,1,1,1,1,5,3,0,20.0,0,19,ProductionTechnicianI,MA,Unknown,1961-06-19 00:00:00,M ,Married,USCitizen,No,White,2014-06-01 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,KelleySpirea,18.0,EmployeeReferral,FullyMeets,1.39,4,0,Unknown,Unknown,New,Carpenter,Nelson
9013051399,1,1,1,1,5,3,0,20.0,0,19,ProductionTechnicianI,MA,Unknown,1976-12-11 00:00:00,M ,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,KelleySpirea,18.0,DiversityJobFair,FullyMeets,1.39,4,0,Unknown,Unknown,New,Sweeney,Sanai
9084041398,1,1,1,1,5,3,0,20.0,1,19,ProductionTechnicianI,MA,Unknown,1968-05-30 00:00:00,M ,Married,USCitizen,No,White,2012-02-04 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,KelleySpirea,18.0,DiversityJobFair,FullyMeets,2.86,3,0,Unknown,Unknown,New,Taylor,Tania
9034511397,1,1,1,1,5,3,1,16.0,1,19,ProductionTechnicianI,MA,Unknown,1981-10-18 00:00:00,M ,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,KelleySpirea,18.0,On-campusRecruiting,FullyMeets,2.86,3,0,Unknown,Unknown,New,Horne,Greta
